product_row_id,product_id,product_name,domain,k_cluster,analytical_role,body_role,primary_tail_type,assignment_basis,fallback_assignment_flag,flag_loss,flag_volatility,flag_impact,n_tail_flags,total_sales,profit_margin,n_orders,cv_not_estimable,cv_order_profit_raw,cv_order_profit_model,primary_action,compound_overlap_flag,assignment_instability,instability_margin,instability_source,deterioration_level,concentration_level,primary_signal,n_active_signals,escalation_status,final_intervention,total_profit,mean_order_profit,cv_order_profit,pct_orders_loss,profit_scale
1016,OFF-PA-10001461,HP Office Paper (20Lb. and 87 Bright),Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,86.84,0.44,2,False,0.7124935403979762,0.7124935403979762,Protect,False,none,0.8806042091202587,cluster_margin,none,none,No Signal,0,No Escalation,Protect,38.2096,19.1048,0.7124935403979762,0.0,0.001516258300420541
1017,FUR-FU-10001057,Tensor Track Tree Floor Lamp,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,299.85,0.12733333333333333,4,False,0.9736165140109244,0.9736165140109244,Protect,False,none,0.8463717893355209,cluster_margin,none,none,No Signal,0,No Escalation,Protect,38.1809,9.545225,0.9736165140109244,0.0,0.0015151194082776746
1018,OFF-PA-10001801,Xerox 193,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,77.74000000000001,0.48999999999999994,3,False,0.3456105268380398,0.3456105268380398,Protect,False,none,0.8518628225852982,cluster_margin,none,none,No Signal,0,No Escalation,Protect,38.0926,12.697533333333332,0.3456105268380398,0.0,0.0015116154300123395
1019,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,884.0,0.043000000000000003,11,False,2.905575143290647,2.905575143290647,Correct,False,none,0.7685290591912964,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,38.012,3.455636363636364,2.905575143290647,0.5454545454545454,0.0015084170081755789
1020,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,927.768,0.040948275862068964,6,False,2.8598833891859727,2.8598833891859727,Correct,False,none,0.7078836534622082,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,37.9905,6.3317499999999995,2.8598833891859727,0.5,0.0015075638311347556
1021,OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,103.85999999999999,0.36444444444444446,3,False,0.6920537928978779,0.6920537928978779,Protect,False,none,0.8625150012117238,cluster_margin,none,none,No Signal,0,No Escalation,Protect,37.8512,12.617066666666666,0.6920537928978779,0.0,0.001502036037563282
1022,OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,239.466,0.15794392523364487,4,False,3.571768434953094,3.571768434953094,Correct,False,none,0.6844503314307431,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,37.8222,9.45555,3.571768434953094,0.5,0.001500885240624497
1023,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,116.224,0.32265625,7,False,1.3074913533547328,1.3074913533547328,Protect,False,none,0.20139552649728742,cluster_margin,moderate,none,Moderate Deterioration,1,Intensify Action,Protect (Tight Control),37.5004,5.3572,1.3074913533547328,0.2857142857142857,0.0014881153628692907
1024,OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,128.7,0.2909090909090909,4,False,0.6265200627062532,0.6265200627062532,Protect,False,none,0.8482751058808606,cluster_margin,none,none,No Signal,0,No Escalation,Protect,37.44,9.36,0.6265200627062532,0.0,0.001485718530624373
1025,TEC-AC-10003237,Memorex Micro Travel Drive 4 GB,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,103.88,0.36020408163265305,3,False,0.23148160019310776,0.23148160019310776,Protect,False,none,0.8437037097164551,cluster_margin,none,none,No Signal,0,No Escalation,Protect,37.418,12.472666666666667,0.23148160019310776,0.0,0.0014848455122570192
1026,FUR-FU-10002268,Ultra Door Push Plate,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,149.264,0.2506578947368421,7,False,0.5113731539352758,0.5113731539352758,Protect,False,none,0.8272668471357018,cluster_margin,none,none,No Signal,0,No Escalation,Protect,37.4142,5.344885714285715,0.5113731539352758,0.0,0.0014846947181753852
1027,OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,177.61200000000002,0.21052631578947367,5,False,0.5591601072609332,0.5591601072609332,Protect,False,none,0.8385453474353565,cluster_margin,none,none,No Signal,0,No Escalation,Protect,37.392,7.478400000000001,0.5591601072609332,0.0,0.001483813763277419
1028,OFF-SU-10004782,"Elite 5"" Scissors",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,179.14,0.20754716981132076,7,False,0.3689874856121518,0.3689874856121518,Protect,False,none,0.8222172847335879,cluster_margin,none,none,No Signal,0,No Escalation,Protect,37.18,5.311428571428571,0.3689874856121518,0.0,0.0014754010408283705
1029,OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,102.49199999999999,0.36203703703703705,3,False,0.5599410510780558,0.5599410510780558,Protect,False,none,0.8585437446232683,cluster_margin,none,none,No Signal,0,No Escalation,Protect,37.1059,12.368633333333333,0.5599410510780558,0.0,0.0014724605562365098
1030,OFF-PA-10000223,Xerox 2000,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,84.24000000000001,0.44,5,False,0.5125258155406631,0.5125258155406631,Protect,False,none,0.8367973439341603,cluster_margin,none,none,No Signal,0,No Escalation,Protect,37.0656,7.413120000000001,0.5125258155406631,0.0,0.0014708613453181295
1031,OFF-BI-10001634,Wilson Jones Active Use Binders,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,115.024,0.3221518987341772,6,False,1.6127307606302852,1.6127307606302852,Correct,False,watch,0.09361970624639522,cluster_margin,moderate,none,Moderate Deterioration,2,Intensify Action,Correct — Accelerated,37.0552,6.175866666666667,1.6127307606302852,0.3333333333333333,0.0014704486457262893
1032,FUR-FU-10000073,Deflect-O Glasstique Clear Desk Accessories,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,124.74,0.2969135802469136,3,False,0.7635422199800078,0.7635422199800078,Protect,False,none,0.8607854331468965,cluster_margin,none,none,No Signal,0,No Escalation,Protect,37.037,12.345666666666666,0.7635422199800078,0.0,0.0014697264214405693
1033,OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,196.01999999999998,0.18888888888888888,6,False,0.6906552883609507,0.6906552883609507,Protect,False,none,0.8336550000666069,cluster_margin,none,none,No Signal,0,No Escalation,Protect,37.025999999999996,6.170999999999999,0.6906552883609507,0.0,0.001469289912256892
1034,TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,465.645,0.07927927927927927,3,False,2.127430551392911,2.127430551392911,Correct,False,none,0.13801946521993266,cluster_margin,moderate,none,Moderate Deterioration,1,Intensify Action,Correct — Accelerated,36.916,12.305333333333332,2.127430551392911,0.3333333333333333,0.0014649248204201216
1035,TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,126.36,0.29000000000000004,3,False,0.5221103851812774,0.5221103851812774,Protect,False,none,0.856415237895655,cluster_margin,none,none,No Signal,0,No Escalation,Protect,36.644400000000005,12.214800000000002,0.5221103851812774,0.0,0.0014541470118486055
1036,OFF-AR-10000390,Newell Chalk Holder,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,83.426,0.4386138613861386,7,False,0.5140888976373166,0.5140888976373166,Protect,False,none,0.8260500847079453,cluster_margin,none,none,No Signal,0,No Escalation,Protect,36.5918,5.2274,0.5140888976373166,0.0,0.0014520597042975679
1037,OFF-EN-10004955,Fashion Color Clasp Envelopes,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,77.904,0.46875,3,False,0.8248418998385787,0.8248418998385787,Protect,False,none,0.8590570197295352,cluster_margin,none,none,No Signal,0,No Escalation,Protect,36.5175,12.1725,0.8248418998385787,0.0,0.0014491112831750948
1038,TEC-PH-10002817,RCA ViSYS 25425RE1 Corded phone,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,323.976,0.11249999999999999,1,True,,0.0,Protect,False,none,0.8237036705668017,cluster_margin,none,none,No Signal,0,No Escalation,Protect,36.4473,36.4473,0.0,0.0,0.001446325560930174
1039,OFF-PA-10004734,Southworth Structures Collection,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,72.8,0.5,2,False,0.5579196363607589,0.5579196363607589,Protect,False,none,0.8739055768433921,cluster_margin,none,none,No Signal,0,No Escalation,Protect,36.4,18.2,0.5579196363607589,0.0,0.0014444485714403628
1040,OFF-PA-10000466,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,76.836,0.4736842105263158,3,False,0.8016452209251166,0.8016452209251166,Protect,False,none,0.8590426920496763,cluster_margin,none,none,No Signal,0,No Escalation,Protect,36.396,12.132,0.8016452209251166,0.0,0.0014442898408281166
1041,FUR-FU-10001935,3M Hangers With Command Adhesive,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,108.03999999999999,0.33321917808219176,8,False,0.7974726009499179,0.7974726009499179,Protect,False,none,0.7318937156567491,cluster_margin,none,none,No Signal,0,No Escalation,Protect,36.001,4.500125,0.7974726009499179,0.125,0.001428615192868805
1042,OFF-LA-10003720,Avery 487,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,84.87,0.4239130434782608,7,False,0.6942508035004814,0.6942508035004814,Protect,False,none,0.8275667305919286,cluster_margin,none,none,No Signal,0,No Escalation,Protect,35.9775,5.139642857142857,0.6942508035004814,0.0,0.0014276826505218586
1043,OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,88.008,0.4078947368421053,2,False,0.49483371411218013,0.49483371411218013,Protect,False,none,0.8706013651068182,cluster_margin,none,none,No Signal,0,No Escalation,Protect,35.898,17.949,0.49483371411218013,0.0,0.0014245278796034657
1044,OFF-ST-10004634,"Personal Folder Holder, Ebony",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,145.73000000000002,0.2461538461538461,6,False,0.5295469859143603,0.5295469859143603,Protect,False,none,0.8294368601973985,cluster_margin,none,none,No Signal,0,No Escalation,Protect,35.872,5.978666666666666,0.5295469859143603,0.0,0.0014234961306238652
1045,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,92.136,0.38636363636363635,8,False,0.45028245355544366,0.45028245355544366,Protect,False,none,0.8196256082223602,cluster_margin,none,none,No Signal,0,No Escalation,Protect,35.598,4.44975,0.45028245355544366,0.0,0.001412623083685001
1046,FUR-FU-10003424,Nu-Dell Oak Frame,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,151.656,0.23380281690140844,3,False,0.8827637888769634,0.8827637888769634,Protect,False,none,0.8555519938397812,cluster_margin,none,none,No Signal,0,No Escalation,Protect,35.4576,11.8192,0.8827637888769634,0.0,0.0014070516391951596
1047,OFF-LA-10004689,Avery 512,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,84.388,0.4191780821917808,5,False,0.4077674316493372,0.4077674316493372,Protect,False,none,0.8302912039649881,cluster_margin,none,none,No Signal,0,No Escalation,Protect,35.3736,7.074720000000001,0.4077674316493372,0.0,0.0014037182963379897
1048,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,197.82999999999998,0.17859778597785977,10,False,3.164256960443638,3.164256960443638,Correct,False,none,0.18388080926972428,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,35.331999999999994,3.5331999999999995,3.164256960443638,0.3,0.0014020674979706288
1049,OFF-AP-10000027,Hoover Commercial SteamVac,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,168.392,0.20967741935483872,4,False,1.6853885345299862,1.6853885345299862,Protect,False,none,0.3220414177732108,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Reroute to Contain / Correct,35.308,8.827,1.6853885345299862,0.25,0.001401115114297152
1050,OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,100.392,0.35159574468085103,4,False,1.4988981550191005,1.4988981550191005,Protect,False,none,0.34678841262564764,cluster_margin,moderate,none,Moderate Deterioration,1,Intensify Action,Protect (Tight Control),35.297399999999996,8.824349999999999,1.4988981550191005,0.25,0.0014006944781746993
1051,OFF-PA-10000788,Xerox 210,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,95.904,0.36756756756756753,6,False,0.4359907389440427,0.4359907389440427,Protect,False,none,0.8257157631032874,cluster_margin,none,none,No Signal,0,No Escalation,Protect,35.2512,5.8751999999999995,0.4359907389440427,0.0,0.001398861139603256
1052,OFF-PA-10001293,Xerox 1946,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,79.05600000000001,0.4459016393442622,3,False,0.724368236663864,0.724368236663864,Protect,False,none,0.8566746916658197,cluster_margin,none,none,No Signal,0,No Escalation,Protect,35.2512,11.750399999999999,0.724368236663864,0.0,0.001398861139603256
1053,TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,250.92000000000002,0.13999999999999999,3,False,0.8632414618642091,0.8632414618642091,Protect,False,none,0.8551860820659538,cluster_margin,none,none,No Signal,0,No Escalation,Protect,35.1288,11.7096,0.8632414618642091,0.0,0.0013940039828685225
1054,TEC-MA-10000597,Lexmark S315 Color Inkjet Printer,Clustered Body,1,Stable Loss Cluster,Stable Loss Cluster,,,False,False,False,False,0,299.97,0.11666666666666667,2,False,5.058343248634978,5.058343248634978,Correct,False,none,0.5607949422046905,cluster_margin,severe,none,Severe Deterioration,1,Reroute Action,Exit / Restructure,34.996500000000005,17.498250000000002,5.058343248634978,0.5,0.0013887539678684798
1055,OFF-PA-10000295,Xerox 229,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,85.536,0.4090909090909091,3,False,0.5574921346643096,0.5574921346643096,Protect,False,none,0.8537309296246567,cluster_margin,none,none,No Signal,0,No Escalation,Protect,34.992000000000004,11.664000000000001,0.5574921346643096,0.0,0.0013885753959297028
1056,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,91.44,0.38166666666666665,9,False,0.5782630813079864,0.5782630813079864,Protect,False,none,0.8191092144157097,cluster_margin,none,none,No Signal,0,No Escalation,Protect,34.8996,3.8777333333333335,0.5782630813079864,0.0,0.0013849087187868157
1057,OFF-AR-10001446,Newell 309,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,196.35000000000002,0.1764705882352941,5,False,0.3595350332753287,0.3595350332753287,Protect,False,none,0.8270495966102047,cluster_margin,none,none,No Signal,0,No Escalation,Protect,34.65,6.93,0.3595350332753287,0.0,0.0013750039285826531
1058,OFF-LA-10001771,Avery 513,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,93.624,0.3680851063829787,5,False,0.7142334683388232,0.7142334683388232,Protect,False,none,0.8348352140310317,cluster_margin,none,none,No Signal,0,No Escalation,Protect,34.4616,6.89232,0.7142334683388232,0.0,0.0013675277167458572
1059,OFF-AR-10004078,Newell 312,Clustered Body,0,Stable Profit Cluster,Stable Profit Cluster,,,False,False,False,False,0,234.768,0.14676616915422888,11,False,0.535958551039501,0.535958551039501,Protect,False,none,0.8141581245216559,cluster_margin,none,none,No Signal,0,No Escalation,Protect,34.456,3.1323636363636367,0.535958551039501,0.0,0.0013673054938887128
