product_row_id,product_id,product_name,analytical_role,primary_action,escalation_status,final_intervention,performance_deviation,role_profit_z,opportunity_reliability_pass,role_relative_loss_pass,role_relative_cv_pass,opportunity_quality,opportunity_action,opportunity_filter_reason,performance_context,priority_scope_flag,priority_zone,priority_action,priority_sort,total_profit,mean_order_profit,cv_order_profit,pct_orders_loss,profit_scale
581,OFF-BI-10004828,GBC Poly Designer Binding Covers,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.2189075586630141,True,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,102.4488,17.0748,0.8224563684620543,0.16666666666666666,0.004065440186971963
583,FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Role-Aligned,-0.22311100684426474,False,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,101.7868,16.964466666666667,2.018366725290813,0.16666666666666666,0.004039170270645218
587,OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.23025305898062537,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,100.662,16.777,0.5721613428232286,0.0,0.003994535222481588
590,FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.11065822762725802,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,99.5808,19.916159999999998,0.8284282579980942,0.0,0.0039516303379914415
591,TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Role-Aligned,-0.11089138565930548,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,99.5502,19.910040000000002,1.2871549083947276,0.0,0.003950416048807759
592,FUR-FU-10002501,Nu-Dell Executive Frame,Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Role-Aligned,-0.2409889958157593,True,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,98.97120000000001,16.4952,1.1026864729835923,0.16666666666666666,0.003927439792685122
593,OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Role-Aligned,-0.33470938124666566,True,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,98.2464,14.0352,1.1104305704198552,0.14285714285714285,0.0038986778057461115
594,OFF-PA-10004156,Xerox 188,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.404988241004549,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,97.524,12.1905,0.4713632204148533,0.0,0.0038700110571744492
595,FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.12916457495527306,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,97.152,19.4304,0.4616877906850482,0.0,0.003855249110235553
596,OFF-PA-10004100,Xerox 216,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.4077655646215868,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,96.9408,12.1176,0.48698513758403805,0.0,0.003846868133908954
597,FUR-TA-10004147,Hon 4060 Series Tables,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Role-Aligned,0.04764693268083935,False,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,96.2856,24.0714,2.1184197916277667,0.25,0.0038208680596230277
598,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.3509324779303152,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,95.2656,13.60937142857143,0.7991338729701203,0.0,0.0037803917535002484
599,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Role-Aligned,-0.5067221003669743,True,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,95.2016,9.52016,1.1349940924535034,0.1,0.003777852063704309
600,TEC-PH-10004093,Panasonic Kx-TS550,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Role-Aligned,-0.3512933177418175,False,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,95.1993,13.5999,2.3618761290311174,0.2857142857142857,0.003777760793602267
601,FUR-FU-10000397,Luxo Economy Swing Arm Lamp,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.14621406556016694,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,94.9144,18.98288,0.6358933917544118,0.0,0.0037664552057450323
602,FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,0.033194563488475715,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,94.7682,23.69205,0.43162808835446753,0.0,0.0037606536018674336
604,OFF-ST-10002406,Pizazz Global Quick File,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.26867841700729705,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,94.6104,15.7684,0.8389386794553026,0.0,0.0037543916792143217
605,OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.14898757940543933,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,94.5504,18.91008,0.5357633156133665,0.0,0.0037520107200306285
606,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.2692829007940871,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,94.51520000000001,15.752533333333334,0.5113806405682624,0.0,0.0037506138906428623
607,OFF-AR-10000588,Newell 345,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.46965319041200465,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,94.4384,10.493155555555555,0.49679571971479036,0.0,0.0037475662628877354
609,OFF-PA-10004665,Advantus Motivational Note Cards,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.1507431222349745,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,94.32,18.863999999999997,0.6324120658961325,0.0,0.003742867836765248
611,FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.3600612353335243,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,93.58829999999999,13.369757142857141,0.3962961406979343,0.0,0.0037138320395201127
612,OFF-AR-10001615,Newell 34,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.36191332866465886,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,93.24799999999999,13.321142857142856,0.4426262976548334,0.0,0.0037003280326832677
613,OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.15960617527019647,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,93.15679999999999,18.631359999999997,0.6819830182492906,0.0,0.0036967089747240544
614,OFF-PA-10003465,Xerox 1912,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,0.01229225069714782,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,92.5736,23.1434,0.655894255424315,0.0,0.0036735660514585597
615,OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,0.011481721754041127,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,92.4885,23.122125,0.7451448230661193,0.0,0.003670189057683022
616,OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.16759145689065086,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,92.1088,18.42176,0.7374743646952526,0.0,0.003655121554315552
620,TEC-AC-10000171,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.17573217719913692,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,91.0404,18.208080000000002,0.7105527288853001,0.0,0.003612724607784594
624,OFF-ST-10004507,Advantus Rolling Storage Box,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.5237826393099883,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,90.7235,9.07235,0.6803750219346522,0.0,0.003600149175029389
625,OFF-ST-10003638,Mobile Personal File Cube,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.17881809232917908,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,90.6354,18.12708,0.2640050038899872,0.0,0.0035966531332946665
626,OFF-PA-10001972,Xerox 214,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.48649068838354814,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,90.46079999999999,10.0512,0.5014701156592573,0.0,0.00358972454207012
628,OFF-BI-10004308,Avery Legal 4-Ring Binder,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.010181592947442288,True,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,90.214,22.5535,0.8137345318721858,0.25,0.00357993086329453
629,OFF-PA-10003797,Xerox 209,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.18212345031291294,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,90.2016,18.04032,0.44010195431295906,0.0,0.0035794387983965666
632,OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Role-Aligned,-0.18388813659468517,False,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,89.97,17.994,2.608191727692058,0.2,0.0035702482959475124
634,OFF-PA-10000740,Xerox 1982,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,0.2675799770065432,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,89.5328,29.844266666666666,0.508231588467861,0.0,0.003552899040029003
635,OFF-EN-10001539,Staple envelope,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.38586264248871,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,88.8476,12.692514285714285,0.5985003704263325,0.0,0.00352570848615123
636,OFF-PA-10000019,Xerox 1931,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.4472652782861249,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,88.6464,11.0808,0.4388308530109501,0.0,0.003517724336355247
637,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Role-Aligned,-0.4481624795368964,True,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,88.458,11.05725,1.2930299370302174,0.25,0.0035102481245184508
638,TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Role-Aligned,-0.02734937696565464,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,88.41149999999999,22.102874999999997,1.177466984092935,0.0,0.0035084028811510886
639,FUR-FU-10000023,Eldon Wave Desk Accessories,Stable Profit Cluster,Protect,Intensify Action,Protect (Tight Control),Role-Aligned,-0.49542587309752995,True,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,88.35,9.816666666666666,1.1652406000469435,0.2222222222222222,0.0035059623979878034
640,TEC-PH-10000193,Jensen SMPS-640 - speaker phone,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.028586600346495357,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,88.28160000000001,22.070400000000003,0.7134981374191552,0.0,0.0035032481045183944
641,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Stable Profit Cluster,Protect,Reroute Action,Reroute to Contain / Correct,Role-Aligned,-0.389158639318963,False,False,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,88.242,12.606,2.676514317634161,0.2857142857142857,0.003501676671457157
642,OFF-EN-10003040,Quality Park Security Envelopes,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.02943141723549146,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,88.19290000000001,22.048225000000002,0.5229805614513301,0.0,0.003499728253191835
643,FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.19916684528298226,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,87.9648,17.592959999999998,0.3397834561957154,0.0,0.0034906766400284953
644,OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.39213842509268076,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,87.6945,12.527785714285715,0.5861622567996599,0.0,0.003479950418905959
645,OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.034181250184108766,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,87.6942,21.92355,0.5812285704515008,0.0,0.0034799385141100403
646,TEC-PH-10004912,Cisco SPA112 2 Port Phone Adapter,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,0.24012041204485626,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,87.37049999999999,29.123499999999996,0.5759263470182673,0.0,0.0034670932393140166
648,OFF-AP-10002998,Holmes 99% HEPA Air Purifier,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.04215891226103221,True,True,False,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,86.8566,21.71415,0.886978051973798,0.0,0.0034467003239056875
649,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.45777929591591937,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,86.4386,10.804825,0.5134333755262899,0.0,0.0034301129749259598
650,OFF-SU-10001218,Fiskars Softgrip Scissors,Stable Profit Cluster,Protect,No Escalation,Protect,Role-Aligned,-0.4009079754437156,True,True,True,Not Opportunity Candidate,No Opportunity Action,No positive opportunity signal,Neutral,False,,,,86.0832,12.297600000000001,0.40000816549108237,0.0,0.003416009760027886
